Source,Station,Latitude,Longitude,Region,Date,Datetime,DissAmmonia_Sign,DissAmmonia,DissNitrateNitrite_Sign,DissNitrateNitrite,DissOrthophos_Sign,DissOrthophos,Chlorophyll_Sign,Chlorophyll,Microcystis
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2016-06-28,2016-06-28 08:40:00,=,0.16,=,0.144,=,0.052,=,6.8,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2016-11-17,2016-11-17 09:00:00,=,0.2,=,0.39,=,0.09,=,1,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2017-08-31,2017-08-31 13:00:00,=,0.29,=,0.083,=,0.063,=,NA,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2016-05-20,2016-05-20 09:00:00,=,0.2,=,0.179,=,0.078,=,NA,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2016-02-10,2016-02-10 12:00:00,< (estimated),0.01,=,0.32,=,0.04,=,NA,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2016-10-27,2016-10-27 08:00:00,=,0.15,=,0.346,=,0.099,=,2,NA
USGS_CAWSC,USGS-11455140,38.34916667,-121.6447222,Cache/Liberty,2017-11-09,2017-11-09 08:45:00,=,0.01,< (estimated),0.04,=,0.05,=,1.1,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2016-05-10,2016-05-10 08:15:00,=,0.24,=,0.237,=,0.055,=,20.3,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2016-07-19,2016-07-19 13:30:00,=,0.01,< (estimated),0.04,=,0.133,=,NA,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2016-10-12,2016-10-12 08:30:00,=,0.2,=,0.285,=,0.071,=,1.5,NA
USGS_CAWSC,USGS-11455139,38.36513889,-121.6377417,Cache/Liberty,2016-09-21,2016-09-21 10:15:00,=,0.01,< (estimated),0.04,=,0.1,=,5.2,NA
USGS_CAWSC,USGS-11455143,38.3354111,-121.658186,Cache/Liberty,2016-05-24,2016-05-24 13:00:00,< (estimated),0.01,< (estimated),0.04,=,0.162,=,8.1,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2016-01-14,2016-01-14 10:30:00,=,0.01,=,0.56,=,0.04,=,NA,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2016-08-30,2016-08-30 10:00:00,=,0.08,=,0.065,=,0.074,=,2.8,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2016-10-20,2016-10-20 11:30:00,=,0.01,=,0.163,=,0.038,=,0.6,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2016-03-31,2016-03-31 09:15:00,=,0.07,=,0.157,=,0.067,=,6.8,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2016-02-09,2016-02-09 10:45:00,=,0.18,=,0.43,=,0.06,=,1.4,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2018-01-09,2018-01-09 09:15:00,=,0.02,=,0.04,=,0.07,=,3.8,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2016-05-06,2016-05-06 12:00:00,=,0.1,=,0.262,=,0.041,=,35.9,NA
USGS_CAWSC,USGS-11455139,38.36513889,-121.6377417,Cache/Liberty,2016-08-11,2016-08-11 13:15:00,< (estimated),0.01,< (estimated),0.04,=,0.102,=,11,NA
USGS_CAWSC,USGS-11455280,38.27555556,-121.7091667,Cache/Liberty,2018-09-13,2018-09-13 11:00:00,=,0.02,=,0.044,=,0.116,= (estimated),0.8,NA
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,Cache/Liberty,2016-07-19,2016-07-19 13:40:00,=,0.01,< (estimated),0.04,=,0.137,=,NA,NA
USGS_CAWSC,USGS-11313405,37.96992306,-121.572174,OMR,2018-07-24,2018-07-24 17:30:00,=,0.01,< (estimated),0.04,=,0.066,=,3.6,NA
USGS_CAWSC,USGS-11455143,38.3354111,-121.658186,Cache/Liberty,2016-09-20,2016-09-20 12:00:00,< (estimated),0.01,< (estimated),0.04,=,0.116,=,6.3,NA
USGS_CAWSC,USGS-11455136,38.40444444,-121.6145556,Cache/Liberty,2018-07-11,2018-07-11 13:30:00,=,NA,=,NA,=,NA,= (estimated),2.5,NA
USGS_CAWSC,USGS-11455139,38.36513889,-121.6377417,Cache/Liberty,2016-06-09,2016-06-09 10:00:00,=,0.02,=,0.286,=,0.122,=,10.8,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2016-01-07,2016-01-07 11:30:00,=,0.02,=,0.51,=,0.13,=,3.7,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2016-01-21,2016-01-21 10:30:00,=,0.05,=,0.591,=,0.099,=,1.4,NA
USGS_CAWSC,USGS-11455335,38.2561111,-121.6666667,Cache/Liberty,2016-06-28,2016-06-28 09:35:00,=,0.06,=,0.132,=,0.053,=,10.8,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2016-10-11,2016-10-11 13:00:00,=,0.26,=,0.111,=,0.054,=,1.2,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2016-02-23,2016-02-23 08:45:00,=,0.27,=,0.259,=,0.056,=,1.3,NA
USGS_CAWSC,USGS-11336685,38.2233333,-121.5072222,East Delta,2018-05-16,2018-05-16 15:04:00,=,NA,=,NA,=,0.009,=,NA,NA
USGS_CAWSC,USGS-11455140,38.34916667,-121.6447222,Cache/Liberty,2018-03-08,2018-03-08 12:45:00,=,0.04,=,0.64,=,0.26,=,13.3,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2016-03-08,2016-03-08 09:30:00,=,0.18,=,0.32,=,0.06,=,5.4,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2016-01-05,2016-01-05 10:15:00,=,0.38,=,0.6,=,0.08,=,1.3,NA
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,Lower SJ,2016-12-13,2016-12-13 14:00:00,=,NA,=,0.47,=,0.08,=,2.5,NA
USGS_CAWSC,USGS-11312685,38.00305556,-121.5108333,South Delta,2018-05-15,2018-05-15 15:25:00,=,0.02,=,0.304,=,NA,= (estimated),1.8,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2016-09-20,2016-09-20 13:30:00,< (estimated),0.01,< (estimated),0.04,=,0.133,=,6.7,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2016-04-07,2016-04-07 08:30:00,=,0.02,=,0.286,=,0.112,=,3.9,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2016-08-30,2016-08-30 10:15:00,< (estimated),0.01,< (estimated),0.04,=,0.075,=,2.5,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2018-10-17,2018-10-17 14:25:00,=,0.21,=,0.334,=,0.087,= (estimated),0.9,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2016-01-27,2016-01-27 09:30:00,=,0.01,=,0.33,=,0.04,=,NA,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2016-08-09,2016-08-09 11:45:00,=,0.18,=,0.081,=,0.059,=,3,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2016-02-23,2016-02-23 11:00:00,< (estimated),0.01,=,0.22,=,0.02,=,2.6,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2016-04-19,2016-04-19 12:00:00,< (estimated),0.01,=,0.06,=,0.02,=,3.2,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2016-12-08,2016-12-08 11:00:00,=,0.23,=,0.33,=,0.08,=,1,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2018-10-16,2018-10-16 10:15:00,=,NA,=,NA,=,NA,= (estimated),1.8,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2018-04-24,2018-04-24 16:15:00,=,0.01,=,0.298,=,0.101,=,5.6,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2016-08-23,2016-08-23 08:30:00,=,0.11,=,0.139,=,0.057,=,8.4,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2016-03-22,2016-03-22 09:45:00,=,0.02,=,0.112,=,0.14,=,22.9,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2016-07-28,2016-07-28 09:00:00,=,0.3,=,0.054,=,0.048,=,2.2,NA
USGS_CAWSC,USGS-11455139,38.36513889,-121.6377417,Cache/Liberty,2016-07-19,2016-07-19 11:00:00,=,0.01,=,0.051,=,0.213,=,NA,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2016-09-28,2016-09-28 08:45:00,=,0.24,=,0.108,=,0.052,=,0.8,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2016-10-20,2016-10-20 11:42:00,=,0.03,< (estimated),0.04,=,0.101,=,1.4,NA
USGS_CAWSC,USGS-11455140,38.34916667,-121.6447222,Cache/Liberty,2017-09-13,2017-09-13 11:46:00,=,0.01,< (estimated),0.04,=,0.12,=,4.4,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-06-07,2017-06-07 10:30:00,=,0.04,=,0.11,=,0.055,=,2.6,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-04-27,2017-04-27 08:45:00,=,0.05,=,0.078,=,0.022,=,3.2,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-07-11,2017-07-11 11:15:00,=,0.1,=,0.179,=,0.062,=,2.4,NA
USGS_CAWSC,USGS-11455385,38.19395556,-121.6580028,Cache/Liberty,2018-10-02,2018-10-02 11:15:00,=,0.17,=,0.181,=,0.071,= (estimated),0.7,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2018-08-17,2018-08-17 11:15:00,=,NA,=,NA,=,NA,= (estimated),2.3,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2018-07-26,2018-07-26 09:27:00,=,NA,=,NA,=,0.07,=,NA,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2018-11-06,2018-11-06 13:00:00,< (estimated),0.01,< (estimated),0.04,=,0.14,=,NA,NA
USGS_CAWSC,USGS-11455276,38.3078583,-121.6924278,Cache/Liberty,2018-09-05,2018-09-05 09:45:00,< (estimated),0.01,< (estimated),0.04,=,0.194,= (estimated),0.6,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2017-07-11,2017-07-11 08:45:00,=,0.03,=,0.204,=,0.101,=,3.3,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2017-10-31,2017-10-31 13:15:00,=,NA,=,NA,=,NA,=,3.5,NA
USGS_CAWSC,USGS-11455335,38.2561111,-121.6666667,Cache/Liberty,2017-11-14,2017-11-14 11:30:00,=,NA,=,NA,=,NA,=,1.4,NA
USGS_CAWSC,USGS-11455140,38.34916667,-121.6447222,Cache/Liberty,2017-09-07,2017-09-07 10:30:00,=,0.02,< (estimated),0.04,=,0.125,=,3.2,NA
USGS_CAWSC,USGS-11455280,38.27555556,-121.7091667,Cache/Liberty,2017-03-08,2017-03-08 12:00:00,=,0.01,=,0.428,=,0.109,=,41.8,NA
USGS_CAWSC,USGS-11455280,38.27555556,-121.7091667,Cache/Liberty,2017-06-27,2017-06-27 11:45:00,=,0.02,=,0.075,=,0.098,=,3.4,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-07-18,2017-07-18 09:45:00,=,0.14,=,0.231,=,0.057,=,5.8,NA
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,Lower SJ,2017-08-17,2017-08-17 11:45:00,=,0.02,=,0.187,=,0.06,=,3,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2018-05-08,2018-05-08 10:00:00,=,0.87,=,0.19,=,0.117,=,2.6,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-12-05,2017-12-05 09:30:00,=,0.16,=,0.39,=,0.05,=,4.7,NA
USGS_CAWSC,USGS-11455276,38.3078583,-121.6924278,Cache/Liberty,2017-03-08,2017-03-08 12:30:00,< (estimated),0.01,< (estimated),0.04,=,0.036,=,38.7,NA
USGS_CAWSC,USGS-11455276,38.3078583,-121.6924278,Cache/Liberty,2017-03-15,2017-03-15 11:30:00,< (estimated),0.01,< (estimated),0.04,=,0.056,=,18.8,NA
USGS_CAWSC,USGS-11455143,38.3354111,-121.658186,Cache/Liberty,2017-03-01,2017-03-01 12:00:00,=,0.01,=,0.095,=,0.036,=,1,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2017-05-09,2017-05-09 09:15:00,=,0.04,=,0.165,=,0.113,=,16.1,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2017-01-17,2017-01-17 10:30:00,=,0.01,=,0.144,=,0.02,=,NA,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-04-11,2017-04-11 08:30:00,=,0.05,=,0.225,=,0.059,=,5.6,NA
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,Cache/Liberty,2018-10-17,2018-10-17 16:51:00,=,NA,=,NA,=,0.155,=,NA,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2017-07-13,2017-07-13 08:00:00,=,0.02,< (estimated),0.04,=,0.154,=,1.1,NA
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,Lower SJ,2017-07-17,2017-07-17 10:30:00,< (estimated),0.01,< (estimated),0.04,=,0.046,=,14.5,NA
USGS_CAWSC,USGS-11455140,38.34916667,-121.6447222,Cache/Liberty,2018-11-06,2018-11-06 09:30:00,< (estimated),0.01,< (estimated),0.04,=,0.1,=,NA,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2018-06-07,2018-06-07 12:30:00,=,0.12,=,0.172,=,0.077,= (estimated),1.1,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2017-01-26,2017-01-26 10:00:00,=,0.02,=,0.164,=,0.031,=,NA,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-03-01,2017-03-01 13:30:00,=,0.01,=,0.11,=,0.03,=,0.7,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-05-02,2017-05-02 11:45:00,=,0.03,=,0.072,=,0.026,=,3.9,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2017-04-19,2017-04-19 11:45:00,=,0.05,=,0.087,=,0.041,=,2.6,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2017-06-22,2017-06-22 11:45:00,< (estimated),0.01,=,0.049,=,0.019,=,3.7,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-09-19,2017-09-19 14:40:00,=,0.14,=,0.16,=,0.058,=,3.1,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2018-12-06,2018-12-06 08:30:00,=,0.02,=,0.426,=,0.056,=,2.6,NA
USGS_CAWSC,USGS-11455385,38.19395556,-121.6580028,Cache/Liberty,2018-10-16,2018-10-16 15:40:00,=,0.15,=,0.245,=,0.085,= (estimated),0.8,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2017-10-11,2017-10-11 10:15:00,=,0.2,=,0.169,=,0.054,=,NA,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-08-10,2017-08-10 10:45:00,=,0.06,=,0.099,=,0.072,=,11.1,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-06-27,2017-06-27 14:00:00,=,0.06,=,0.112,=,0.075,=,2.3,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-08-22,2017-08-22 13:15:00,=,0.14,=,0.178,=,0.058,=,3.3,NA
USGS_CAWSC,USGS-11455140,38.34916667,-121.6447222,Cache/Liberty,2017-12-07,2017-12-07 10:30:00,=,0.05,=,0.26,=,0.06,=,1.5,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-11-17,2017-11-17 16:30:00,=,0.21,=,0.414,=,0.076,=,NA,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-12-14,2017-12-14 09:15:00,=,0.26,=,0.29,=,0.06,=,1.1,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2018-01-30,2018-01-30 09:30:00,< (estimated),0.01,=,0.201,=,0.035,=,2.5,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2017-03-10,2017-03-10 12:30:00,< (estimated),0.01,=,0.171,=,0.028,=,2.6,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2017-03-09,2017-03-09 11:00:00,=,0.01,=,0.19,=,0.027,=,NA,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2017-08-24,2017-08-24 12:45:00,< (estimated),0.01,=,0.043,=,0.027,=,3.3,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2018-05-18,2018-05-18 11:45:00,=,NA,=,NA,=,NA,=,5.6,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2018-09-12,2018-09-12 10:45:00,=,0.01,< (estimated),0.04,=,0.032,= (estimated),1.6,NA
USGS_CAWSC,USGS-11455276,38.3078583,-121.6924278,Cache/Liberty,2017-08-08,2017-08-08 11:30:00,< (estimated),0.01,< (estimated),0.04,=,0.187,=,NA,NA
USGS_CAWSC,USGS-11455139,38.36513889,-121.6377417,Cache/Liberty,2017-03-01,2017-03-01 10:00:00,< (estimated),0.01,=,0.04,=,0.01,=,0.9,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2017-10-24,2017-10-24 08:30:00,=,0.25,=,0.222,=,0.065,=,1.6,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2017-09-05,2017-09-05 11:00:00,=,0.31,=,0.055,=,0.055,=,NA,NA
USGS_CAWSC,USGS-11455139,38.36513889,-121.6377417,Cache/Liberty,2017-06-07,2017-06-07 12:40:00,=,0.02,=,0.266,=,0.184,=,75.8,NA
USGS_CAWSC,USGS-11455140,38.34916667,-121.6447222,Cache/Liberty,2018-02-06,2018-02-06 12:15:00,=,0.02,=,0.25,=,0.14,=,8.3,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-09-14,2017-09-14 07:45:00,=,0.13,=,0.147,=,0.058,=,1.9,NA
USGS_CAWSC,USGS-381424121405601,38.23989167,-121.6821556,Cache/Liberty,2018-09-13,2018-09-13 13:55:00,=,0.02,=,0.04,=,0.113,=,5.1,NA
USGS_CAWSC,USGS-11455140,38.34916667,-121.6447222,Cache/Liberty,2018-04-05,2018-04-05 10:30:00,=,0.05,=,0.204,=,0.177,=,7,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2017-03-01,2017-03-01 14:30:00,< (estimated),0.01,=,0.45,=,0.15,=,2.1,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2017-09-07,2017-09-07 12:15:00,< (estimated),0.01,< (estimated),0.04,=,0.136,=,3.8,NA
USGS_CAWSC,USGS-11455276,38.3078583,-121.6924278,Cache/Liberty,2018-10-17,2018-10-17 15:44:00,=,0.04,=,0.199,=,0.09,= (estimated),0.4,NA
USGS_CAWSC,USGS-11455335,38.2561111,-121.6666667,Cache/Liberty,2017-11-28,2017-11-28 12:00:00,=,NA,=,NA,=,NA,=,1.2,NA
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,Lower SJ,2017-07-20,2017-07-20 11:45:00,=,0.01,< (estimated),0.04,=,0.042,=,12.3,NA
USGS_CAWSC,USGS-11313405,37.96992306,-121.572174,OMR,2017-09-18,2017-09-18 12:55:00,=,0.02,=,0.087,=,0.065,=,2.5,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2017-11-29,2017-11-29 09:45:00,=,0.63,=,0.257,=,0.1,=,1.7,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2017-08-22,2017-08-22 10:45:00,=,0.11,=,0.133,=,0.068,=,2.2,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2017-02-10,2017-02-10 11:00:00,=,0.02,=,0.14,=,0.02,=,NA,NA
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,Lower SJ,2017-12-19,2017-12-19 11:15:00,=,NA,=,0.47,=,0.06,=,1.8,NA
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,Cache/Liberty,2017-11-15,2017-11-15 13:48:00,=,NA,=,NA,=,NA,=,2.3,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2017-06-27,2017-06-27 14:30:00,=,0.08,=,0.122,=,0.077,=,1.6,NA
USGS_CAWSC,USGS-11455335,38.2561111,-121.6666667,Cache/Liberty,2017-12-12,2017-12-12 13:30:00,=,NA,=,NA,=,NA,=,1.1,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2017-10-10,2017-10-10 11:15:00,< (estimated),0.01,< (estimated),0.04,=,0.086,=,1.6,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2017-09-18,2017-09-18 09:55:00,=,0.35,=,0.066,=,0.054,=,2.1,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2017-11-21,2017-11-21 10:15:00,=,0.2,=,0.34,=,0.07,=,0.9,NA
USGS_CAWSC,USGS-11455276,38.3078583,-121.6924278,Cache/Liberty,2017-10-11,2017-10-11 14:40:00,=,0.02,=,NA,=,0.199,=,5.2,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2017-03-08,2017-03-08 13:15:00,=,0.02,=,0.359,=,0.079,=,17.7,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2017-03-15,2017-03-15 13:15:00,=,0.01,< (estimated),0.04,=,0.038,=,22.5,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-11-16,2017-11-16 11:00:00,=,0.17,=,0.32,=,0.07,=,0.7,NA
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,Cache/Liberty,2017-07-31,2017-07-31 21:32:00,=,0.01,< (estimated),0.04,=,0.167,=,NA,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2017-05-02,2017-05-02 15:00:00,< (estimated),0.01,< (estimated),0.04,=,0.046,=,9.5,NA
USGS_CAWSC,USGS-11455140,38.34916667,-121.6447222,Cache/Liberty,2017-10-10,2017-10-10 08:30:00,=,0.02,< (estimated),0.04,=,0.068,=,2.1,NA
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,Cache/Liberty,2017-06-27,2017-06-27 11:00:00,=,0.03,< (estimated),0.04,=,0.151,=,2.8,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2017-10-12,2017-10-12 08:15:00,=,0.02,=,0.083,=,0.092,=,3.1,NA
USGS_CAWSC,USGS-11455146,38.32885,-121.6675306,Cache/Liberty,2017-03-01,2017-03-01 12:45:00,=,0.01,=,0.12,=,0.03,=,0.7,NA
USGS_CAWSC,USGS-11337190,38.0521424,-121.6888428,Lower SJ,2017-06-15,2017-06-15 10:45:00,=,0.03,=,0.149,=,0.049,=,1.8,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2017-03-16,2017-03-16 11:00:00,< (estimated),0.01,=,0.139,=,0.021,=,3.4,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2017-03-01,2017-03-01 15:00:00,=,0.01,=,0.16,=,0.06,=,4.1,NA
USGS_CAWSC,USGS-11447890,38.25769218,-121.5182865,Upper Sac,2017-06-22,2017-06-22 09:30:00,=,0.27,=,0.078,=,0.04,=,3.5,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2017-12-05,2017-12-05 12:45:00,=,0.03,=,0.32,=,0.09,=,2.1,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-07-17,2017-07-17 08:00:00,=,0.12,=,0.224,=,0.053,=,5.8,NA
USGS_CAWSC,USGS-11455350,38.21277778,-121.6691667,Cache/Liberty,2017-10-11,2017-10-11 17:45:00,=,NA,=,NA,=,NA,= (estimated),1.9,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2018-06-21,2018-06-21 11:45:00,=,0.01,< (estimated),0.04,=,0.028,= (estimated),2.4,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2019-04-03,2019-04-03 09:15:00,< (estimated),0.01,=,0.179,=,0.032,=,3.3,NA
USGS_CAWSC,USGS-382006121401601,38.33500556,-121.6711083,Cache/Liberty,2017-12-05,2017-12-05 17:00:00,=,NA,=,NA,=,NA,=,2.1,NA
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,Upper Sac,2017-07-14,2017-07-14 09:45:00,=,0.01,=,0.064,=,0.023,=,4,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-09-19,2017-09-19 16:42:00,=,0.16,=,0.108,=,0.059,=,1.4,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-09-12,2017-09-12 11:15:00,=,0.14,=,0.128,=,0.064,=,1.1,NA
USGS_CAWSC,USGS-11455142,38.34166667,-121.6438889,Cache/Liberty,2017-06-07,2017-06-07 12:00:00,=,0.01,=,0.209,=,0.122,=,3.9,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-02-07,2017-02-07 13:30:00,=,0.04,=,0.4,=,0.15,=,18.2,NA
USGS_CAWSC,USGS-11455315,38.2430111,-121.684286,Cache/Liberty,2017-10-12,2017-10-12 10:45:00,=,0.21,=,0.167,=,0.055,= (estimated),1.1,NA
USGS_CAWSC,USGS-11455335,38.2561111,-121.6666667,Cache/Liberty,2017-10-11,2017-10-11 17:20:00,=,0.16,=,0.149,=,0.055,=,NA,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-02-07,2017-02-07 09:15:00,=,0.04,=,0.29,=,0.06,=,9.1,NA
USGS_CAWSC,USGS-11455478,38.093252,-121.7371772,Lower Sac,2017-06-20,2017-06-20 07:45:00,=,0.13,=,0.135,=,0.04,=,2,NA
